Log_Lead_STF_Real_2025,Lead_STF_Real_2025
-3.555602743043915,0.04856704445225219
-3.681024646835642,0.04346428690436167
-3.2242602486407073,0.06511808756624804
-3.09970931455349,0.07270695798831986
-3.2552399938469763,0.06335687965791816
-3.077928280809405,0.07412216088296081
-3.050848279456557,0.07592013347159951
-3.104133841540264,0.07242279714513022
-3.058405106577907,0.07541405670248133
-3.174749047517302,0.06803502267236758
